Date,RELIANCE,TCS,INFY,HDFCBANK,ICICIBANK
2020-01-02,0.006374160328507461,0.007172841748716019,-0.002917902060326716,0.017024337175978843,-0.004590635216670358
2020-01-03,-0.014260687678400052,-0.003237120507125102,0.015380420910968251,0.0012049360879113902,0.01992911757884963
2020-01-06,-0.02164156349076274,-0.024403744633487934,-0.009584413566317118,-0.02319233461365522,-9.110652743471448e-05
2020-01-07,0.01583479906647267,-0.005326240642241187,-0.01482026263963454,0.015384716036856538,0.002454236546338251
2020-01-08,-0.0026176407352499487,0.0058329124972009705,-0.013326015811195413,-0.007510165597352625,0.022394983700549265
2020-01-09,0.011214443050504785,0.03869167549901964,0.01301870538888883,0.02303144700362436,-0.018135202690111374
2020-01-10,0.008887669779854779,-0.011074418428423716,0.01456912107075703,-0.00022615973628681285,-0.0003614029580870648
2020-01-13,0.0025726413234619105,-0.0030540760456291283,0.047957976290646354,-0.0025521455345343114,-0.01048114397845712
2020-01-14,0.00272177604229773,-0.0018566183535031477,0.0027148211881853346,-0.0092634664336666,0.007556036520508735
2020-01-15,-0.004071432212257808,-0.0037203783625029407,-0.010442971175714577,-0.0036290206033452455,0.009062363711173083
2020-01-16,0.0026475105001759758,0.002894077903397685,-0.0007164703977049491,0.009220020206006652,0.005344014315565637
2020-01-17,-0.00737768129301597,-0.009494595504291325,0.0011081673582757912,0.028025359268427197,-0.008799474481283376
2020-01-20,-0.018190566718255585,0.005262672222935194,0.0007812229705639329,-0.030771669666652124,-0.021968300646871053
2020-01-21,-0.008406816897601366,-0.007104875164121172,-0.007742721002024444,0.0010115519571851639,0.000322344588455703
2020-01-22,-0.0028127731677306533,-0.015441168519319315,0.010098508056383793,-0.0003586353285328636,0.01651284472784731
2020-01-23,0.003223383431923299,0.009276259491218797,0.01837184506696854,-0.0042388784496555365,-0.0049730885383618695
2020-01-24,-0.00024080876129772832,0.011654244517242063,-0.002040160959716042,-0.0034713773552854654,-0.003446058424989462
2020-01-27,-0.02518994146192044,0.006368858294853341,-0.005940431614617325,-0.009858323531740543,-0.006480535973460544
2020-01-28,0.008242704097301656,-0.016844934955498214,-0.00012871685906035157,-0.023099198544342503,0.006684608984384832
2020-01-29,0.010341655840769182,-0.0030291861358388017,0.015038620941769887,0.005503707069179908,-0.013348854544103506
2020-01-30,-0.00792958056096782,0.0106340953145736,-0.011396632828973075,-0.024394406212827735,-0.00777391924518589
2020-01-31,0.00020371597704049726,-0.012307234971578707,-0.006084408717446532,-0.022233690475661705,-0.027504511425967992
2020-02-03,-0.02731781406621392,-0.019214466278131503,-0.011018668426216571,-0.018524548414236786,0.011279333848303708
2020-02-04,0.031019478784417354,0.029580047961889067,0.02664843083413193,0.029520245784091736,0.002496677208940312
2020-02-05,0.012075127887891668,0.01563687952436199,-0.004188688710258237,0.015493311384682684,0.018408390763909654
2020-02-06,-0.003896633593119314,0.004637241090298838,-0.01682495887987767,0.006420461079981399,-0.008478479247711834
2020-02-07,0.0019356679644924046,-0.009508867555849676,0.007713795230350318,-0.016565983584041932,0.0038527095358649177
2020-02-10,-0.0015294822170457412,-0.004660149084774523,-0.005274598986092727,0.0013602222035695721,0.011888146014031209
2020-02-11,0.00024179602806118083,0.010862425196656922,0.00045272097432014213,0.011946244749758472,-0.003954592530195256
2020-02-12,0.006770833712076207,0.017693244375281747,0.009695396419907132,0.012080483966928401,0.008057000784085888
2020-02-13,-0.006084621307442362,-0.015110012410926021,0.014339832326964785,0.002618576442406928,0.009766175264440458
2020-02-14,-0.01776243595799576,0.008872373803832767,-0.007320941808043324,0.009123819898497754,-0.0035357468765890854
2020-02-17,-0.0018042002034401872,-0.007695140401192457,0.0038145459074556687,-0.006285364980122887,0.008721728559977215
2020-02-18,-0.003204193564167457,-0.000738370690750001,0.01038711045636509,-0.007339727952712094,0.0056738470286819
2020-02-19,0.011498073332855352,0.006651879012690376,0.003510038642839719,0.02480574530855284,-0.008755815006975087
2020-02-20,-0.008229954379082027,0.0040380534499693255,-0.004309906484400217,-0.011869895493567872,-0.018007179451703492
2020-02-24,-0.005874753806730304,-0.0313527452355975,-0.001442913476704888,-0.02759179889839214,-0.01921803287602697
